,netflixid,title,image,synopsis,rating,type,released,runtime,largeimage,unogsdate,imdbid,download
35,81013200,Sudani from Nigeria,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYlxZPt8Ngn8hKyF8ZBnA7AEjlcYdyUnGW6B_oBSGwLtbo0Dapz4Df86kHDefQOEqgPze8dDvlIz0NB1oLYyV06Wqw.jpg?r=a6b,"When a soccer club manager brings one of his injured foreign players home to recuperate, they form an unlikely bond despite their cultural differences.",8.2,movie,2018,1h55m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABe0jcuONX94yqa_PI6e7j9yOp-JCLHqtF4ggrFS5GtbbijtBH1obfWholSBYT30jZM_2I8nqQXr-tlpE8U-nkpUHKekE.jpg?r=a6b,2018-08-01,tt7581572,0
36,70123126,Paan Singh Tomar,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdq02hfjAnES7xMXMOYcG9xq1xXLK1kR644u1J-lxb4C4BizlnVvhHNZoL3J37pEMcvcjNM58Xcj7rfi5k050l0sAA.jpg?r=897,Paan Singh Tomar goes from celebrated runner to star brigand and rebel when life after sports fails to unfold as planned.,8.2,movie,2010,2h8m,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRnxRupy6iB5q2PdN_FHelaPLXXlKMJak8JviPdlQntN7kGsVbfrIyoR8yuTilXt1vth_roFJtWba2iahUYCmgDTW7Mz.jpg?r=897,2018-11-01,tt1620933,0
37,80994020,The Son,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABalpC_qhfMQ3k48ivK7GBIzgif4iJebGqovsK4ZAS3-RaQBIanLMWQpaKl95TVPtJsiewkjOykHpDZdPYF4LMYlJ7YMjKFKfVxYgD5wVIU4MKEEjQjVMN6wO6y8.jpg?r=1bf,"In this psychological thriller, painter Lorenzo&#39;s life spirals out of control as he fears his wife is trying to isolate him from their infant son.",8.2,movie,2018,1h32m,https://occ-0-37-33.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVvk-D4D3E51Q2kYOVKLDAb6j9jkf_9miF114jYhSDob7SIWuvbfBHGYYY5Ep5w3blD-HCdthTB8PmkKnqwcyBjG7pFbh62-yaauSVCOneb169n45lRo22Ew9A0Naw.jpg?r=1bf,2019-07-26,tt7895824,0
38,81154455,Article 15,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABchrlN_MQsVuJPrN9-bNKvwTJgu69L3JUA9s9Wr7O1hwaXrcQOlvXaCqUUKGr2jxWzwEdz7zPhAp2JHo4VrMqj-7RQ.jpg?r=6be,The grim realities of caste discrimination come to light as an entitled but upright city cop ventures into India&rsquo;s heartland to investigate a murder.,8.2,movie,2019,2h5m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcfJBfth1VBSu_pTYaG09NO5ag1eg_ozhNlovpSSWE9XV5EJGwOPxJnGfAkmyCgvu5tGLQYFrSEWF953T35k3l0lsc1c.jpg?r=308,2019-08-24,tt10324144,0
39,81060174,Bill Burr: Paper Tiger,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABV1WGI6se70H8VI-qrDIWiBWTYviRyTB2o5PXN_61-TF6a2uafMgZd_EfVvAIuor5qkJxz3Eiq_8UFF0q8ygFq1GP7HvIgCBUC4sOqQ-LukKubJU2WNzGzZOs50.jpg?r=b94,"Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.",8.2,movie,2019,1h7m,https://occ-0-37-33.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQiOfaejp9wSpAdbdfmB_bYgZCEe_excauF1I1ITmJK35QDEBeE2XTdq6qD-dRWk_PT8fdhTVOhI6OtTSmLKbQBHzBYRmL7sUk_1y5Zg_noLOR9O9ODJsFvGTKRVoQ.jpg?r=b94,2019-09-10,tt10847306,0
40,80183187,Klaus,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZsccQeCfH1sB-4d1WnIKXXEbqLHYALSo1QCOrGrd5vuwXjLSSiNuIfxYmscIU7vRavU6929JPe1NILHC5vZYnKfUMsnhr4IFmnUefvFCgNO3i-vkid-lwt5GXU.jpg?r=4fa,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",8.2,movie,2019,1h38m,,2019-11-15,tt4729430,0
41,81256436,Uma Maheswara Ugra Roopasya,https://occ-0-2430-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeJbWbDzG0Ee2QNL5GrfRSaiJb1DLMmiMnN90QAL7V2PxDFN1lPANJBIyfg47d_00uCp97_42Sc_zBb_41qqvpMo1w.jpg?r=e75,"Defeated and humiliated in a fight while trying to defuse a conflict among his fellow villagers, a photographer vows revenge on his attacker.",8.2,movie,2020,2h16m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeZvWc0zKUvJF5yp0iMcpKM7xj6HYeufrtV0sUm6yujpH-rm9flMp1zeqS5scCPhl-VaqTDU7K5Lnfu7ZHqZJc1H_2xy.jpg?r=95f,2020-08-01,tt11506054,0
42,81362636,Cemara&#39;s Family,https://occ-0-3666-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWmwEUZXDRK18aU82anxAIO92R00B0922LMoFZZu03GuwMoJhKcH5l8Mg2pKikVXkhdjvaQkQSFNvaWDkg3b3LwMmw.jpg?r=086,"After bankruptcy, Abah and Emak must adapt to a new life with their children in a remote village.",8.2,movie,2018,1h50m,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXmx4cOfa1PfaRJkEyDrb-1W_sJrW7bahT8X_qsjBjCSf6Ek2lj-o2X-egOpXEbD1K6Sehe2h6ariBYihXyu0aJ4QVsr.jpg?r=086,2020-12-24,tt7885874,0
43,81497301,27 Steps of May,https://occ-0-4012-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABapMa0q7Pcj_7ps9WrmUI3W8RRHzGGJuaxzx9rZcZARnnWriiFNPGkl8RITG5xjJG0xzE4BobwEeV_7CiZJoYV4tpg.jpg?r=6c8,"Tormented by a traumatic sexual assault in her past, a woman slowly discovers a world beyond her life in isolation.",8.2,movie,2018,1h52m,https://occ-0-138-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVJiNZc1P-_LbEOF354kgNW8xdJ3AnFqOV0_hiW6-ps67npk5Qnux0MJUCMZ-S4GMx7btzQRCcpPqLsVRWnDOXHMiHzP.jpg?r=6c8,2021-10-01,tt9695156,0
44,81247686,Face Off,https://occ-0-7398-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABUeoL9T9FAsokN5ZeF835sVMeHslTisAdBX_oY_lCofWOX9GGQcalgomZHh2r_JO4rmUmJYRx1YKEtKsnR-VVKkTfAG4lf_8Kw.jpg?r=031,"After unearthing diamonds in the wilderness, a man is hunted by a murderous gang and must outrun them with the help of a newfound friend.",8.2,movie,2015,1h34m,https://occ-0-7397-1500.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABSlHchWj2vma79OcgUT6ifnOabolNGzrv7uQVvraA9-1a-Xg4enwOYVXqOfx7ugqJxTLFCJIRvZ-MaBuYaQ71KwJeD7INQ9QOWJa.jpg?r=031,2023-08-28,tt1663641,0
45,70267802,Blackfish,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcfHolq57ntgOetIiSEPuMPAr6EojOWtiUQrSbzdYXCkue-l9--7cJz2Ykkqc0yxgAsUC5OlwqoFhAevSFPYsLBe-A.jpg?r=5a5,"This fascinating documentary examines the life of performing killer whale Tilikum, who has caused the deaths of several people while in captivity.",8.1,movie,2013,1h23m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcjtGtHBPHQA1DOKzOiFmoe_947tSfi0ohattZzyCYskt-JpVn3hme7mFG0hopcd5E-CcT0PBQ1vSKZg077P42QfCTCG.jpg?r=fbb,2015-04-14,tt2545118,1
46,80002621,Jim Jefferies : BARE,http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABT7fJ4GQNZ5RiHXMBBJEFwf-mIky6iwsMjlqI5c_V_sEIboMB6j5AEdt2ue8SyxAqiHthidCAXHtOLvnesZ0iKuVgI-_wfC7nIpxWugpZy5i0LDwRW9aB4Nlh94.jpg?r=38c,"Nothing is sacred in this show from Australian comic Jim Jefferies, whether it&rsquo;s the mother of his child, auditioning disabled actors, or gun control.",8.1,movie,2014,1h16m,https://occ-0-37-33.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZK05b5y8MLpGtKxAuJpD83LHVx7cC-aauqUBRJk0jgwiVDDxu4DCqZe0KxC2vVxi_IMO7q7fFQzUNvFXrfyp6qLQkE5lKRLXpnY7zt6Y6265c7O-j2Fm1jlhT5jbQ.jpg?r=38c,2015-04-14,tt3958494,1
47,994992,Stand by Me,https://occ-0-1007-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcKSo3AdrM1keV_0dExJbq6XulsjL_STP6tk2a_eR_afJjNxROYwNTCRmsMyrKAgW6Ht7QGMPq2CJ12uZtBgswicXg.jpg?r=4ad,"When four boys seek adventure in the woods while looking for a missing teenager&#39;s dead body, they learn some truths about themselves along the way.",8.1,movie,1986,1h28m,https://occ-0-2430-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABf_Rk1-abBLFqhejkapqeuFYw2FnKI4nH7FC_ebAYzqqnedXgHjtwqIaEJSPyoyelH5HnEh30hFrqd_vrAg7l32im6oF.jpg?r=232,2015-04-14,tt0092005,1
48,70202336,Zindagi Na Milegi Dobara,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUPjy-dhBiQt0oU3oeE-wIDfJoogFr-wAPW0wci0xamUt0crJ3tww78srCYj1wQNE3zMBlU3vrQ6up8IsoOQIbv5ZQ.jpg?r=67d,Three friends on an adventurous road trip/bachelor party in Spain learn some lessons about themselves and each other that will change them forever.,8.1,movie,2011,2h33m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABb1bG9_bP7XbunGql0H5b7prUJipkqmdyKYJ8Yb_llZhoRtWD5P0dwSt5ClUzx0i4ETcmB0hHVyG6zBNolMp50uCAlX8.jpg?r=67d,2015-04-14,tt1562872,
49,70219525,Barfi!,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYT3Br_lqBUoWxiy4Vj5DsQPtQV2VZxQw0KCH2-oIZghWkbIQq9ajBD6QQ7bPiesAsJSgNLaoVGAyP-vN95o1KEKdw.jpg?r=18b,"Years after rejecting Barfii, a hearing and speech impaired young man, for a more &#39;appropriate&#39; suitor, Shruti finds herself falling for him.",8.1,movie,2012,2h29m,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABV7VyknLRc3vfuGncNA190xFND2hgFRzouEQTrMereinMn0FLJIQraDKxJ926MX09QJTstqsfXLHArFIshghiVdFWwlH.jpg?r=18b,2015-04-14,tt2082197,1
50,431994,The Deer Hunter,https://occ-0-2430-2433.1.nflxso.net/art/41e50/5fd2c48198b87ac86c2c48c56092b75fbc041e50.jpg,A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos.,8.1,movie,1978,3h3m,http://cdn0.nflximg.net/images/3996/13043996.jpg,2015-04-14,tt0077416,0
51,70241118,Silenced,https://occ-0-1007-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABT05VZQ-ZYXKB6i4Pq5Fym_8m7sHNELU2fsHkr-OojIB4GibeU4PADYzGxK_VC2n_wlF_H5zt9EAARpI_RY7rCvvbw.jpg?r=c09,"Amid a multitude of cover-ups, a caring teacher attempts to publicly expose faculty members who are molesting some hearing-impaired students.",8.1,movie,2011,2h4m,https://occ-0-395-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfMUYawyj327hqR5s5_vN3NwDM8-kb7V8WGxckMADTrWxaPoWjDyIuC9Jqk8oLGa9MPaBW000l7U5gefy_kzf71yntqm.jpg?r=c09,2016-09-16,tt2070649,1
52,80168188,Chasing Coral,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYpiPPGkpXA4MZUnTNlfQiemKC3W4zC0vxjHYXONpv59e94Gz8bODlUYvW9Cp7Z1BqEkMo5566xX4geEttjwba44olp91KwghDWV_JkYNG8rgf0dNZdyXKMFOw0.jpg?r=7e3,"Divers, scientists and photographers around the world mount an epic underwater campaign to document the disappearance of coral reefs.",8.1,movie,2017,1h29m,https://occ-0-2101-185.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXfTgcLa7btAEAytUQkvESJBF0M7ea-Ubww5vqEgHa56hckkSFyqO6ejVMsN7qVSk7LqPv2ofYutWkv0wLpEVT3MwFf60oNX1CYug4W8lKQu5KHFKzfS1WR7j8Lb2Q.jpg?r=f8e,2017-07-14,tt6333054,0
53,70303432,Haider,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbB_jr5ZUwLRJflk5Few2BxEsdtoS4dwKSGxFnXjOuQO2SWC_KRcL6Fg9-HJa_kfg8BN4uf7ANxspLvcL2s9WapElg.jpg?r=fcf,Shahid Kapoor delivers a searing performance in this Bollywood take on Hamlet that unfolds amid Kashmiri culture and history.,8.1,movie,2014,2h34m,https://occ-0-2218-2219.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABaCewMnWWMUY-bXm_wsIrwg1VP6qx0qcOWvqt_83RT0tVrD4FtTMtMzE-xR5RGF4ITRcvmKPOrLM_NnRTtRPqampB2k8.jpg?r=fcf,2018-08-02,tt3390572,0
54,70303496,PK,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQdWb-yEyl6MvqUrDy8HzwH3Molb7YodPcQ17fw4O5hbQolKBCas6XRzopiUht9Eibv7LlsdJ2mvNBcjj4LImsL3SA.jpg?r=25b,"After the successful 3 Idiots, Aamir Khan reteams with Rajkumar Hirani to play an alcoholic social crusader in a political satire on the state of corruption in India.",8.1,movie,2014,2h25m,https://occ-0-2218-2219.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABc01yQtq8IjgMR8Ia9hdlg7kP4MeDBzgLwsTqjSHUh-tBh1yqa5bZ065XAc0T9fDK6ldARWqymqSML7vRprkIRonXeJl.jpg?r=25b,2018-08-02,tt2338151,0
55,70139542,Udaan,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbR1rMot_UP4YiDLckZ6RPzJLlEKM6ZGWhlVFQjVDsfjxchBdjhXAMgXwhNI26nT7ME_B3hKKalbRaxqrntqBru-ww.jpg?r=3bd,"Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father&#39;s plans for his future.",8.1,movie,2010,2h17m,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQV9eswQXe4L07IRv6YLsfrYsZWXOWwpOt4iPzFl1JOrPqe9g094VFK-hVNzODeAvwc5oC03dmHH34x-HVgzop6zMn0x.jpg?r=3bd,2018-09-30,tt1639426,0
56,70107499,A Wednesday,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRc2deQBfGzP51V3i1T6_wUKZ2-Y-RwFj_L0EcagbBfwl9YcZfIc4e3l7S2VTGlRxgAtd1TelyK20zyflRymVRp44g.jpg?r=a5f,"After receiving an anonymous tip about a bomb, a police commissioner must negotiate with the terrorist, who demands the release of four militants.",8.1,movie,2008,1h43m,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTVw3EGJRbkhFjktvP5CJcn0BfEJNGdH9eSoAatoVxr7Mm9XT33ZLqg-CDYS9XfBSxZ8jDBSpO_fF5X5sfncRtAjhRv_.jpg?r=a5f,2018-11-01,tt1280558,0
57,60024788,The End of Evangelion,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRm6tLkz61Vf642kd0FoVwlDSGez0m2GoGpfoef6N3NqESC4w894WT4G7OYjFpjXN3ZYMsGF88z5BqI0OlfBmxt-LQ.jpg?r=02b,"Seele orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can trigger Third Impact and Instrumentality under his control.",8.1,movie,1997,1h27m,https://occ-0-2705-2706.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZeRDmGBWBCJcKihE8IuvJ_sOVKc5dqoj0yE2flqkeECCmry0oJk-RSmS2MulZ13x9UPV5EDbEsH-cEset9w-FD88cnf.jpg?r=02b,2019-06-21,tt0169858,0
58,60021525,Dil Chahta Hai,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABS3v84EvgkrrCobrgtauajDPG84w5X530Bg-v75DwP-maBAAVWi2ZKUcjyzm4wyrYI3v0Yg_l03iu7Q9Djyj9XBktg.jpg?r=45f,"Inseparable childhood friends Akash, Sameer and Siddharth are just out of college. Nothing comes between them -- until they each fall in love.",8.1,movie,2001,3h4m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUxn7y2U13LmapN_x-HGzTSUYiryK_FFpnUpdXm7eTLecZ5wcz2oqHKoTDsdYdy7aa6yCgVTw57mewXW6O_We9IhZdWm.jpg?r=7e5,2019-12-15,tt0292490,0
59,81122408,Rising Phoenix,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABe1lS7VkKFF7blJt8cSZbzqHVufinF_5xiF29x_TTVy0a2BKexMyXhJkQ6A6d-QC7pVXBhA6WoNYxbDMuiXv5uMBcgTBJVLis7ghP_T-Vm3SIy_2a6iQEmMOLWc.jpg?r=ddc,"Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence.",8.1,movie,2020,1h46m,https://occ-0-1007-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZBGhVuQt-N46SIrNq2REWrNoym4g6dC3HTmRR4rh6WLMFA6farjHchjoBHLEQi0edYBcg5onZmRyahPZxTXssW-H94knqilRrS01WXcIA2GVv9DCSUUDAQ-LacGkA.jpg?r=bbc,2020-08-26,tt10851618,0
60,81002196,Rebecca,https://occ-0-2430-2433.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQLCfPixMS_386AA3txJKNy7Cxz8cNriAFX1KlZOdaXmL4cwR9MLgHufVceTw_6yibLqta86O07R9neY0LGZiMmMo6NvghIKla0oO2bMNQXEB9Lo-cJip4iGP4M.jpg?r=d61,"A young newlywed moves to her husband&#39;s imposing estate, where she must contend with his sinister housekeeper and the haunting shadow of his late wife.",8.1,movie,2020,2h3m,https://occ-0-38-41.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdNF8MqVZBV02TJ0cr7IlbdwC0OpGRBR6v30bNlUzMf-ofNWezM5Tm_x-wOhPYGDKu1CgfrFjCVG2XrCaeyW1I26TvSunvDqP2z-ns_f3QYBf0G3c_OFJSlTTkroO34S7J3usY02fLpAvACjhKCsGQDriH3BthFlVfFodqoP5AfzQf5bOUm_4Wcq.jpg?r=967,2020-10-21,tt0032976,0
61,81310261,Girl&#39;s Revenge,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABS8Xuj7nVILgpEhB6MlQAScIg92KlmiwmEc5aa1K2n4StcshveijTqdN4jE-sCFaOrlAb0UFWxJqiRcJ9kF6tYQ9tg.jpg?r=c2a,"After a sex video subjects her friend to mockery and bullying, a transfer student sets out to reveal the truth as campus secrets come to light.",8.1,movie,2020,1h21m,https://occ-0-1068-92.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZg_FLpCpfILtbxqdIUIKWm3AxsSNOk2v6HGh4wfN_S6j5_p1GdJbzvr4Fnk5212PSeMN-aaz2W1u4w80xnTkMSTuwly.jpg?r=00a,2020-11-07,tt2267998,0
62,80994666,We Can Be Heroes,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbN8UO2mmAm04457j7MqfqK-GTtuikMPTnTNi-5lZMyt3zzs5CtllbP0fvSeqWogvOhhoysniGJCekyuYia4GYVxJ64NHdI4hJ8nrJTvHCLjfxd7uVkan2sd_x0.jpg?r=dab,"When alien invaders capture Earth&rsquo;s superheroes, their kids must learn to work together to save their parents &mdash; and the planet.",8.1,movie,2020,1h40m,https://occ-0-4039-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTEyMPEraTFj2wdD7Fr7CeB4hoR45PU6slbJAEm4G9kbGe5wtAnsIUVtxQTlHPdo7HC1drpo45UwRBIf9jD0N0v1g_5A4Yi-RS9CyP5wbJhvktnwUiIjWjDUHYCiTg.jpg?r=dab,2020-12-26,tt0425674,0
63,81520452,Facing Mecca,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRGvLg7KoJk0xseCiOpCISnLX2b1566_XVrcYPG2MHD-ajwn4EQ-QL6ExRF5pTHAeZdbKUOF2mRiGN-h2H8uF0zi4w.jpg?r=f61,"Dead set on burying his wife in accordance with Muslim rites, a Syrian man gets hurdled by Swiss bureaucracy, but pensioner Roli offers a creative fix.",8.1,movie,2018,27m,https://occ-0-4039-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcVBNrM-KenQnN7wI24GBoe1f1DyL4sXUT9-U81O1EGieyKjAaSd22IYmAMuWzlUlWsZITwGwShJkdd_JSYqj6SwqnFl.jpg?r=f61,2021-12-09,tt6646960,0
64,19759334,Roja,https://occ-0-70-1722.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABVxf3XvmhATPXIgYsvAKnqh4qqrbZkZ62B31-wSFgB_1oICnlNm0EJN4QDKks4FRzekmh6609y4gzNgqE43GhsqoLYZji-QQvA.jpg?r=117,"After marrying intelligence expert Rishi, Roja&rsquo;s simple life takes a devastating turn when her husband is kidnapped by separatists in Kashmir.",8.1,movie,1992,2h17m,https://occ-0-1381-999.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABUqXBJIWm_wIXN5sOlTl3g0LhTymP7-xHEYX_QIW77NPtOTxojw3q8FfjjeGYzUgWfIAtqSVeexrVbLM43TkaNU3fRsIbBTh1x1v.jpg?r=117,2023-08-15,tt0105271,0
65,70031975,Black,https://occ-0-7397-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABQK3WZPFFEfjK47x_dr31ttozYI_5Y0RAxGeGa-zyj2v7MSppzdg6fELUFrybvUgvIyrPjdksaEoLCXhjW5S9Lgqo4ngRZEuSI_wwwqZXFIsJ2npQReclhnyVzj9n-JV8Dgdza0MgnvusceXRgfQ-V_V9oWpFnJgJABw0Xq3ENjP7gg56DLsveklxj8vi8Jor-QpRGlz0XeMCNeiWLZoOu_L6Q020nrIV6IMSFHT-bcLirjfUatsqOJoPIb9Nvse5WvOtIv8DFYf8LLYAYDKrZqgq-M.jpg?r=192,"Unable to see, hear or speak after a childhood illness, a young woman grows up prone to violent outbursts until an eccentric tutor changes her life.",8.1,movie,2005,2h4m,https://occ-0-7398-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABcRDVMfPa03NWSt2LVjfq7qTV0jNzQ4hiT_z7X7nvTBGXDnk2ZH4dIQw2NKMMEaMjrqtBg0FAc1OKmYFevsc7GseRlr8I2jJfxr2LGVDyLKCYEszwlWcxSXoA9-bWzznY8tEtak-1fZNOwbMCgNLE3jj4oahXRRwNhDURGx2EVlJgFy6M3G-aZ6gitP-YWQxYsuWZxgxm9P6nbpD0g_MKTfEYP_uZVySQRek_88Wt9XFoHVDzhApkJQaIVB7jT-zBnAw7X3TRXUxfk3Ur8wCQVeeI51Gtw.jpg?r=192,2024-02-04,tt0375611,0
66,27748788,Indian,https://occ-0-3421-32.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABTOpbVbTckMAuQ1F0BprCHK36QVvnE6qhwCTxHOHa8961_vtLyvE-S-LX21BjHs7rQzG6U_0cnipd6COI0Vwh6-GgJFqVxFcO-4MtsnffYkiO9z3NVR_CK0g7YBOFKAmin5LWhupMxmAqiArvq5_rMad2pSOZ5Rvyre2B0qZPgYQ_bhGWPE-LPAl4WTPmicxS8rpo7Qs-zkM5KPMl3pkzJB8ZxzN-iI85QzP6WMdG5wNc47BXLUfbjrcVjjtzsSeaS14LNvLdk1MdOdB4EjNhGLO-68.jpg?r=afe,An aging freedom fighter turned vigilante seeks to root out corruption in the government. But soon his mission takes a personal turn.,8.1,movie,1996,3h4m,https://occ-0-1527-32.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABTlA7qvXOYB_cA4XLx9RN9MZ4dslB8496VI8riCYHR1u_k03Etw8NMw7uvsUkaT4tPKNv3dTVh3qH1mw2eMvbEEH9o8zItkt2fjFGyiOYOlWGNkYjMZTpNCvaTn1pavo6yPIs1cMmmre_y4Ke51nhAELs8aDww3ErA5c8W5Xfu0rLyoMlz_r4DVfQqGYZ4xEYIUOS1dcWuG2pRbYxOrQXtmCwYSFio7O-G3azR7ZKxN6zKlrO_wTOmT9tzRFwaUjP0_d57MFNWGPd2MUV7cm2s-PbBS6-Q.jpg?r=afe,2024-07-15,tt0116630,0
